Vibration_Amplitude,RMS_Vibration,Vibration_Frequency,Surface_Temperature,Exhaust_Temperature,Acoustic_dB,Acoustic_Frequency,Intake_Pressure,Exhaust_Pressure,Frequency_Band_Energy,Amplitude_Mean,Engine_Condition
1.372807506054982,-1.6526383772131534,-0.7827743959837784,-0.1797693344714993,-1.582490537751468,0.9992124596909799,1.337729956668423,1.2589921538462547,0.14359696901463734,0.10729430230588341,-1.4551909286221505,0
-1.265018105808723,1.4435510084879315,0.2466340035714911,-0.592677923064581,0.27976746861772855,1.2355525441552004,-0.6113808782889747,-1.3319034456386962,0.28962056261780533,0.8154257473794847,1.4592925656591451,2
-1.2801954278921197,1.5888266842035836,-1.2671321383610035,0.026798251259148673,-1.7173253446999726,1.4166089954977554,-0.8319781093955377,-0.012356008587503868,0.20789915136338488,-0.263071261099887,0.49502360863217215,0
1.2783871273937448,1.398446245836991,0.8468883420705345,-0.638484378680899,0.6056593554543397,0.6561281806490856,-1.231217233538652,1.45231583972943,0.06684036567236074,-1.2874455708917905,0.40194361416850394,0
-0.11638648030763438,0.818265177081067,-0.11587012685846829,-1.6399917651845421,0.7113579653475529,1.5110878815807607,-0.335577233420314,-0.6861743908976266,-0.5264921608746083,0.08789860614572353,0.9218706277093763,0
0.45057973734236845,-0.7776507354648633,-1.53448418930474,1.6509685399552285,-0.7974645218603129,-0.5345888609990519,-1.383741653843797,0.40788796743215583,-0.985387454260794,0.13791700088623426,0.22603150923510332,0
0.6749097770174473,0.5199039463356918,1.015273962929553,1.6509474875584524,0.620871779972093,0.3147675664880396,-0.33984964035220394,-0.9156829427773217,-1.4879386749959966,1.2590034149309364,-0.6771480144830493,0
0.5871293528725956,-0.020605150558289955,-1.0726928903821233,-0.5867983989237207,1.3444927957857862,1.3047383833944486,-1.0642860880881642,0.8328715314474481,1.686677258736069,1.3581702021060504,-0.8729628956576353,1
1.1042866612885491,0.09911082413639266,0.9690803180398908,-0.018723558516596888,0.8664722033681547,1.0616306246276035,-1.385378322181254,0.6048442444241402,-0.2032419777004528,-1.4789344218712495,0.5134957779370632,0
-0.8990941139000984,-0.5961510767354443,0.5467245627313955,-0.3444412498402289,0.18948312038363135,-1.15350660872254,0.025900761071523448,0.4294349259889455,-0.3380689096926616,1.1539704854524104,-0.6135422132410607,0
-1.1968820786954355,-1.7240250286508847,1.7189134021510235,0.15182399493680818,1.2956353785759123,-0.6575994912572842,0.30418166735295926,-1.1059488091597582,0.5798186647843734,0.2744949155675351,-0.05542986871051484,0
-0.03439783724716222,0.6393778516514111,-1.710399265784384,-1.226152353748612,0.12425431975123281,0.7810583462738473,-1.143482547293389,0.07344744563227373,1.602432681840636,-1.1479829124092769,0.30381320121430855,0
